,Id,Name,Year,Gender,State,Count
548251,548252,Ansley,2010,F,CA,7
548252,548253,Aolanis,2010,F,CA,7
548253,548254,Ara,2010,F,CA,7
548254,548255,Arabelle,2010,F,CA,7
548255,548256,Aris,2010,F,CA,7
548256,548257,Arlin,2010,F,CA,7
548257,548258,Arushi,2010,F,CA,7
548258,548259,Aryn,2010,F,CA,7
548259,548260,Ashlynne,2010,F,CA,7
548260,548261,Asiya,2010,F,CA,7
548261,548262,Athalia,2010,F,CA,7
548262,548263,Aubri,2010,F,CA,7
548263,548264,Aubriella,2010,F,CA,7
548264,548265,Austin,2010,F,CA,7
548265,548266,Avi,2010,F,CA,7
548266,548267,Avigail,2010,F,CA,7
548267,548268,Ayanah,2010,F,CA,7
548268,548269,Ayme,2010,F,CA,7
548269,548270,Azaleah,2010,F,CA,7
548270,548271,Aziza,2010,F,CA,7
548271,548272,Azure,2010,F,CA,7
548272,548273,Baylie,2010,F,CA,7
548273,548274,Beyonce,2010,F,CA,7
548274,548275,Brea,2010,F,CA,7
548275,548276,Breeana,2010,F,CA,7
548276,548277,Brennan,2010,F,CA,7
548277,548278,Brighton,2010,F,CA,7
548278,548279,Brylie,2010,F,CA,7
548279,548280,Brynne,2010,F,CA,7
548280,548281,Brystol,2010,F,CA,7
548281,548282,Cadance,2010,F,CA,7
548282,548283,Caden,2010,F,CA,7
548283,548284,Carsyn,2010,F,CA,7
548284,548285,Cassia,2010,F,CA,7
548285,548286,Chantal,2010,F,CA,7
548286,548287,Charlette,2010,F,CA,7
548287,548288,Chiamaka,2010,F,CA,7
548288,548289,Chrisette,2010,F,CA,7
548289,548290,Clarisse,2010,F,CA,7
548290,548291,Collette,2010,F,CA,7
548291,548292,Consuelo,2010,F,CA,7
548292,548293,Daliah,2010,F,CA,7
548293,548294,Danitza,2010,F,CA,7
548294,548295,Danni,2010,F,CA,7
548295,548296,Dannia,2010,F,CA,7
548296,548297,Daphnee,2010,F,CA,7
548297,548298,Deena,2010,F,CA,7
548298,548299,Delainey,2010,F,CA,7
548299,548300,Desiray,2010,F,CA,7
548300,548301,Devina,2010,F,CA,7
548301,548302,Devynn,2010,F,CA,7
548302,548303,Dixie,2010,F,CA,7
548303,548304,Doreen,2010,F,CA,7
548304,548305,Echo,2010,F,CA,7
548305,548306,Edna,2010,F,CA,7
548306,548307,Eesha,2010,F,CA,7
548307,548308,Egypt,2010,F,CA,7
548308,548309,Eisley,2010,F,CA,7
548309,548310,Eleana,2010,F,CA,7
548310,548311,Eli,2010,F,CA,7
548311,548312,Eliyah,2010,F,CA,7
548312,548313,Ellia,2010,F,CA,7
548313,548314,Emelly,2010,F,CA,7
548314,548315,Emeri,2010,F,CA,7
548315,548316,Emmalie,2010,F,CA,7
548316,548317,Emylee,2010,F,CA,7
548317,548318,Ena,2010,F,CA,7
548318,548319,Eowyn,2010,F,CA,7
548319,548320,Eulalia,2010,F,CA,7
548320,548321,Evelia,2010,F,CA,7
548321,548322,Everley,2010,F,CA,7
548322,548323,Evy,2010,F,CA,7
548323,548324,Gaia,2010,F,CA,7
548324,548325,Gayane,2010,F,CA,7
548325,548326,Gladis,2010,F,CA,7
548326,548327,Glenda,2010,F,CA,7
548327,548328,Gracey,2010,F,CA,7
548328,548329,Gurneet,2010,F,CA,7
548329,548330,Hadassa,2010,F,CA,7
548330,548331,Haidyn,2010,F,CA,7
548331,548332,Halima,2010,F,CA,7
548332,548333,Harmonee,2010,F,CA,7
548333,548334,Harmoni,2010,F,CA,7
548334,548335,Havana,2010,F,CA,7
548335,548336,Heily,2010,F,CA,7
548336,548337,Hermione,2010,F,CA,7
548337,548338,Holley,2010,F,CA,7
548338,548339,Hosanna,2010,F,CA,7
548339,548340,Hudson,2010,F,CA,7
548340,548341,Ilona,2010,F,CA,7
548341,548342,Indiana,2010,F,CA,7
548342,548343,Ira,2010,F,CA,7
548343,548344,Issa,2010,F,CA,7
548344,548345,Izabela,2010,F,CA,7
548345,548346,Jacy,2010,F,CA,7
548346,548347,Jahaira,2010,F,CA,7
548347,548348,Jaidah,2010,F,CA,7
548348,548349,Jailynn,2010,F,CA,7
548349,548350,Jamiyah,2010,F,CA,7
548350,548351,Janai,2010,F,CA,7
548351,548352,Janey,2010,F,CA,7
548352,548353,Jaretzy,2010,F,CA,7
548353,548354,Jayna,2010,F,CA,7
548354,548355,Jaynie,2010,F,CA,7
548355,548356,Jazel,2010,F,CA,7
548356,548357,Jeanna,2010,F,CA,7
548357,548358,Jelissa,2010,F,CA,7
548358,548359,Jena,2010,F,CA,7
548359,548360,Jenavee,2010,F,CA,7
548360,548361,Jennalyn,2010,F,CA,7
548361,548362,Jewels,2010,F,CA,7
548362,548363,Jodie,2010,F,CA,7
548363,548364,Joelene,2010,F,CA,7
548364,548365,Joely,2010,F,CA,7
548365,548366,Johannah,2010,F,CA,7
548366,548367,Jorden,2010,F,CA,7
548367,548368,Journi,2010,F,CA,7
548368,548369,Julieth,2010,F,CA,7
548369,548370,Kaiden,2010,F,CA,7
548370,548371,Kaileah,2010,F,CA,7
548371,548372,Kaileigh,2010,F,CA,7
548372,548373,Kaiyah,2010,F,CA,7
548373,548374,Kalee,2010,F,CA,7
548374,548375,Kaliana,2010,F,CA,7
548375,548376,Kalli,2010,F,CA,7
548376,548377,Kameron,2010,F,CA,7
548377,548378,Karah,2010,F,CA,7
548378,548379,Karmen,2010,F,CA,7
548379,548380,Karter,2010,F,CA,7
548380,548381,Kaylanie,2010,F,CA,7
548381,548382,Kaysie,2010,F,CA,7
548382,548383,Keala,2010,F,CA,7
548383,548384,Keiana,2010,F,CA,7
548384,548385,Keyonna,2010,F,CA,7
548385,548386,Kiani,2010,F,CA,7
548386,548387,Kiarah,2010,F,CA,7
548387,548388,Kimberli,2010,F,CA,7
548388,548389,Kingsley,2010,F,CA,7
548389,548390,Kinslee,2010,F,CA,7
548390,548391,Kristiana,2010,F,CA,7
548391,548392,Kriti,2010,F,CA,7
548392,548393,Krystina,2010,F,CA,7
548393,548394,Kyndal,2010,F,CA,7
548394,548395,Laiba,2010,F,CA,7
548395,548396,Lanaya,2010,F,CA,7
548396,548397,Lariyah,2010,F,CA,7
548397,548398,Lasya,2010,F,CA,7
548398,548399,Leeann,2010,F,CA,7
548399,548400,Lexington,2010,F,CA,7
548400,548401,Leylah,2010,F,CA,7
548401,548402,Lezlie,2010,F,CA,7
548402,548403,Lilee,2010,F,CA,7
548403,548404,Lillee,2010,F,CA,7
548404,548405,Londynn,2010,F,CA,7
548405,548406,Loralei,2010,F,CA,7
548406,548407,Lotus,2010,F,CA,7
548407,548408,Lynnette,2010,F,CA,7
548408,548409,Maddisyn,2010,F,CA,7
548409,548410,Maddyn,2010,F,CA,7
548410,548411,Madina,2010,F,CA,7
548411,548412,Magdalene,2010,F,CA,7
548412,548413,Maja,2010,F,CA,7
548413,548414,Mali,2010,F,CA,7
548414,548415,Malin,2010,F,CA,7
548415,548416,Malorie,2010,F,CA,7
548416,548417,Marcia,2010,F,CA,7
548417,548418,Margo,2010,F,CA,7
548418,548419,Mariaguadalupe,2010,F,CA,7
548419,548420,Mayeli,2010,F,CA,7
548420,548421,Mayla,2010,F,CA,7
548421,548422,Mayrani,2010,F,CA,7
548422,548423,Mayumi,2010,F,CA,7
548423,548424,Mazzy,2010,F,CA,7
548424,548425,Meaghan,2010,F,CA,7
548425,548426,Meher,2010,F,CA,7
548426,548427,Meliah,2010,F,CA,7
548427,548428,Meliyah,2010,F,CA,7
548428,548429,Mercedez,2010,F,CA,7
548429,548430,Merlina,2010,F,CA,7
548430,548431,Mikala,2010,F,CA,7
548431,548432,Mildred,2010,F,CA,7
548432,548433,Mio,2010,F,CA,7
548433,548434,Mireille,2010,F,CA,7
548434,548435,Misha,2010,F,CA,7
548435,548436,Mitzi,2010,F,CA,7
548436,548437,Monroe,2010,F,CA,7
548437,548438,Morelia,2010,F,CA,7
548438,548439,Mylie,2010,F,CA,7
548439,548440,Naina,2010,F,CA,7
548440,548441,Nare,2010,F,CA,7
548441,548442,Natally,2010,F,CA,7
548442,548443,Naydelin,2010,F,CA,7
548443,548444,Nayomi,2010,F,CA,7
548444,548445,Neila,2010,F,CA,7
548445,548446,Nickole,2010,F,CA,7
548446,548447,Nicolle,2010,F,CA,7
548447,548448,Nilah,2010,F,CA,7
548448,548449,Nirvana,2010,F,CA,7
548449,548450,October,2010,F,CA,7
548450,548451,Odette,2010,F,CA,7
548451,548452,Oliviah,2010,F,CA,7
548452,548453,Olyvia,2010,F,CA,7
548453,548454,Passion,2010,F,CA,7
548454,548455,Quinlan,2010,F,CA,7
548455,548456,Rachell,2010,F,CA,7
548456,548457,Radhika,2010,F,CA,7
548457,548458,Raelene,2010,F,CA,7
548458,548459,Raena,2010,F,CA,7
548459,548460,Raniyah,2010,F,CA,7
548460,548461,Rebeka,2010,F,CA,7
548461,548462,Reena,2010,F,CA,7
548462,548463,Renesmee,2010,F,CA,7
548463,548464,Riona,2010,F,CA,7
548464,548465,Rivka,2010,F,CA,7
548465,548466,Rosalind,2010,F,CA,7
548466,548467,Rosalynn,2010,F,CA,7
548467,548468,Roshni,2010,F,CA,7
548468,548469,Ryder,2010,F,CA,7
548469,548470,Safa,2010,F,CA,7
548470,548471,Saiya,2010,F,CA,7
548471,548472,Samaira,2010,F,CA,7
548472,548473,Samaya,2010,F,CA,7
548473,548474,Sania,2010,F,CA,7
548474,548475,Sena,2010,F,CA,7
548475,548476,Shaina,2010,F,CA,7
548476,548477,Shanell,2010,F,CA,7
548477,548478,Shanti,2010,F,CA,7
548478,548479,Shaya,2010,F,CA,7
548479,548480,Shaylah,2010,F,CA,7
548480,548481,Sheily,2010,F,CA,7
548481,548482,Sheridan,2010,F,CA,7
548482,548483,Sheryl,2010,F,CA,7
548483,548484,Shia,2010,F,CA,7
548484,548485,Shruti,2010,F,CA,7
548485,548486,Silver,2010,F,CA,7
548486,548487,Siobhan,2010,F,CA,7
548487,548488,Sirena,2010,F,CA,7
548488,548489,Somaya,2010,F,CA,7
548489,548490,Sora,2010,F,CA,7
548490,548491,Sravya,2010,F,CA,7
548491,548492,Sumaya,2010,F,CA,7
548492,548493,Suraya,2010,F,CA,7
548493,548494,Talya,2010,F,CA,7
548494,548495,Taniya,2010,F,CA,7
548495,548496,Tasneem,2010,F,CA,7
548496,548497,Tayah,2010,F,CA,7
548497,548498,Terra,2010,F,CA,7
548498,548499,Tesla,2010,F,CA,7
548499,548500,Tierney,2010,F,CA,7
548500,548501,Tyana,2010,F,CA,7
548501,548502,Vaishnavi,2010,F,CA,7
548502,548503,Valeska,2010,F,CA,7
548503,548504,Vallery,2010,F,CA,7
548504,548505,Veda,2010,F,CA,7
548505,548506,Viana,2010,F,CA,7
548506,548507,Vibha,2010,F,CA,7
548507,548508,Viktoria,2010,F,CA,7
548508,548509,Waverly,2010,F,CA,7
548509,548510,Wilhelmina,2010,F,CA,7
548510,548511,Wynter,2010,F,CA,7
548511,548512,Xitllali,2010,F,CA,7
548512,548513,Yanelly,2010,F,CA,7
548513,548514,Yaquelin,2010,F,CA,7
548514,548515,Yazlin,2010,F,CA,7
548515,548516,Yeira,2010,F,CA,7
548516,548517,Yoanna,2010,F,CA,7
548517,548518,Zabrina,2010,F,CA,7
548518,548519,Zarai,2010,F,CA,7
548519,548520,Zarina,2010,F,CA,7
548520,548521,Zitlali,2010,F,CA,7
548521,548522,Aaryn,2010,F,CA,6
548522,548523,Abigael,2010,F,CA,6
548523,548524,Abilene,2010,F,CA,6
548524,548525,Adalee,2010,F,CA,6
548525,548526,Adamary,2010,F,CA,6
548526,548527,Addalyn,2010,F,CA,6
548527,548528,Addalynn,2010,F,CA,6
548528,548529,Adella,2010,F,CA,6
548529,548530,Adhya,2010,F,CA,6
548530,548531,Adora,2010,F,CA,6
548531,548532,Adria,2010,F,CA,6
548532,548533,Adrian,2010,F,CA,6
548533,548534,Adya,2010,F,CA,6
548534,548535,Aeris,2010,F,CA,6
548535,548536,Aidee,2010,F,CA,6
548536,548537,Aixa,2010,F,CA,6
548537,548538,Akayla,2010,F,CA,6
548538,548539,Alaia,2010,F,CA,6
548539,548540,Alegra,2010,F,CA,6
548540,548541,Alenna,2010,F,CA,6
548541,548542,Alexiah,2010,F,CA,6
548542,548543,Alexiz,2010,F,CA,6
548543,548544,Alexxa,2010,F,CA,6
548544,548545,Alexya,2010,F,CA,6
548545,548546,Aleya,2010,F,CA,6
548546,548547,Alitzel,2010,F,CA,6
548547,548548,Alizee,2010,F,CA,6
548548,548549,Alizey,2010,F,CA,6
548549,548550,Alliana,2010,F,CA,6
548550,548551,Alliyah,2010,F,CA,6
548551,548552,Alya,2010,F,CA,6
548552,548553,Alyana,2010,F,CA,6
548553,548554,Alysia,2010,F,CA,6
548554,548555,Amal,2010,F,CA,6
548555,548556,Amarissa,2010,F,CA,6
548556,548557,Amariyah,2010,F,CA,6
548557,548558,Amberlynn,2010,F,CA,6
548558,548559,Ameerah,2010,F,CA,6
548559,548560,Amreen,2010,F,CA,6
548560,548561,Anakaren,2010,F,CA,6
548561,548562,Analyssa,2010,F,CA,6
548562,548563,Aneli,2010,F,CA,6
548563,548564,Anelise,2010,F,CA,6
548564,548565,Angelisa,2010,F,CA,6
548565,548566,Anh,2010,F,CA,6
548566,548567,Anicia,2010,F,CA,6
548567,548568,Anja,2010,F,CA,6
548568,548569,Annalyn,2010,F,CA,6
548569,548570,Annalyse,2010,F,CA,6
548570,548571,Annemarie,2010,F,CA,6
548571,548572,Anylah,2010,F,CA,6
548572,548573,Aoife,2010,F,CA,6
548573,548574,Arelly,2010,F,CA,6
548574,548575,Ariani,2010,F,CA,6
548575,548576,Arianne,2010,F,CA,6
548576,548577,Arlet,2010,F,CA,6
548577,548578,Arlynn,2010,F,CA,6
548578,548579,Arshia,2010,F,CA,6
548579,548580,Ashli,2010,F,CA,6
548580,548581,Ashtyn,2010,F,CA,6
548581,548582,Audria,2010,F,CA,6
548582,548583,Auri,2010,F,CA,6
548583,548584,Avangeline,2010,F,CA,6
548584,548585,Belina,2010,F,CA,6
548585,548586,Bliss,2010,F,CA,6
548586,548587,Bridgett,2010,F,CA,6
548587,548588,Britton,2010,F,CA,6
548588,548589,Brodie,2010,F,CA,6
548589,548590,Brooklin,2010,F,CA,6
548590,548591,Bryleigh,2010,F,CA,6
548591,548592,Caidence,2010,F,CA,6
548592,548593,Cailee,2010,F,CA,6
548593,548594,California,2010,F,CA,6
548594,548595,Calli,2010,F,CA,6
548595,548596,Caren,2010,F,CA,6
548596,548597,Carter,2010,F,CA,6
548597,548598,Catelynn,2010,F,CA,6
548598,548599,Ceana,2010,F,CA,6
548599,548600,Chasity,2010,F,CA,6
548600,548601,Chloee,2010,F,CA,6
548601,548602,Chole,2010,F,CA,6
548602,548603,Christian,2010,F,CA,6
548603,548604,Clarity,2010,F,CA,6
548604,548605,Constanza,2010,F,CA,6
548605,548606,Coralee,2010,F,CA,6
548606,548607,Cosette,2010,F,CA,6
548607,548608,Cristy,2010,F,CA,6
548608,548609,Cruz,2010,F,CA,6
548609,548610,Dailyn,2010,F,CA,6
548610,548611,Dalyla,2010,F,CA,6
548611,548612,Danett,2010,F,CA,6
548612,548613,Danyelle,2010,F,CA,6
548613,548614,Daphnie,2010,F,CA,6
548614,548615,Darianna,2010,F,CA,6
548615,548616,Delailah,2010,F,CA,6
548616,548617,Delina,2010,F,CA,6
548617,548618,Delphine,2010,F,CA,6
548618,548619,Dena,2010,F,CA,6
548619,548620,Denae,2010,F,CA,6
548620,548621,Devany,2010,F,CA,6
548621,548622,Devi,2010,F,CA,6
548622,548623,Dhriti,2010,F,CA,6
548623,548624,Disha,2010,F,CA,6
548624,548625,Elianah,2010,F,CA,6
548625,548626,Elida,2010,F,CA,6
548626,548627,Eliot,2010,F,CA,6
548627,548628,Elizabet,2010,F,CA,6
548628,548629,Elyanna,2010,F,CA,6
548629,548630,Emili,2010,F,CA,6
548630,548631,Emilly,2010,F,CA,6
548631,548632,Emmalin,2010,F,CA,6
548632,548633,Emmarie,2010,F,CA,6
548633,548634,Emmersyn,2010,F,CA,6
548634,548635,Enedina,2010,F,CA,6
548635,548636,Enya,2010,F,CA,6
548636,548637,Esbeidy,2010,F,CA,6
548637,548638,Eshal,2010,F,CA,6
548638,548639,Evangelyn,2010,F,CA,6
548639,548640,Evanna,2010,F,CA,6
548640,548641,Evelyne,2010,F,CA,6
548641,548642,Eveny,2010,F,CA,6
548642,548643,Fanny,2010,F,CA,6
548643,548644,Finnley,2010,F,CA,6
548644,548645,Fiorella,2010,F,CA,6
548645,548646,Francisca,2010,F,CA,6
548646,548647,Genesee,2010,F,CA,6
548647,548648,Genesys,2010,F,CA,6
548648,548649,Gianelle,2010,F,CA,6
548649,548650,Giovana,2010,F,CA,6
548650,548651,Gizel,2010,F,CA,6
548651,548652,Gracee,2010,F,CA,6
548652,548653,Gracyn,2010,F,CA,6
548653,548654,Greidy,2010,F,CA,6
548654,548655,Grettel,2010,F,CA,6
548655,548656,Gypsy,2010,F,CA,6
548656,548657,Hadasa,2010,F,CA,6
548657,548658,Hala,2010,F,CA,6
548658,548659,Haleema,2010,F,CA,6
548659,548660,Halley,2010,F,CA,6
548660,548661,Harlynn,2010,F,CA,6
548661,548662,Hayle,2010,F,CA,6
548662,548663,Henley,2010,F,CA,6
548663,548664,Ileene,2010,F,CA,6
548664,548665,Imari,2010,F,CA,6
548665,548666,Indigo,2010,F,CA,6
548666,548667,Inez,2010,F,CA,6
548667,548668,Iniya,2010,F,CA,6
548668,548669,Iona,2010,F,CA,6
548669,548670,Irelyn,2010,F,CA,6
548670,548671,Isella,2010,F,CA,6
548671,548672,Ishani,2010,F,CA,6
548672,548673,Ishika,2010,F,CA,6
548673,548674,Isys,2010,F,CA,6
548674,548675,Itati,2010,F,CA,6
548675,548676,Itza,2010,F,CA,6
548676,548677,Itzia,2010,F,CA,6
548677,548678,Ivey,2010,F,CA,6
548678,548679,Ivie,2010,F,CA,6
548679,548680,Ivon,2010,F,CA,6
548680,548681,Jacinda,2010,F,CA,6
548681,548682,Jadah,2010,F,CA,6
548682,548683,Jaelah,2010,F,CA,6
548683,548684,Jaeleen,2010,F,CA,6
548684,548685,Jailene,2010,F,CA,6
548685,548686,Jakayla,2010,F,CA,6
548686,548687,Jaliah,2010,F,CA,6
548687,548688,Jalyn,2010,F,CA,6
548688,548689,Janayah,2010,F,CA,6
548689,548690,Jania,2010,F,CA,6
548690,548691,Jaritza,2010,F,CA,6
548691,548692,Jaslyne,2010,F,CA,6
548692,548693,Jayah,2010,F,CA,6
548693,548694,Jaydah,2010,F,CA,6
548694,548695,Jaydyn,2010,F,CA,6
548695,548696,Jayleene,2010,F,CA,6
548696,548697,Jaylie,2010,F,CA,6
548697,548698,Jazzmin,2010,F,CA,6
548698,548699,Jeimy,2010,F,CA,6
548699,548700,Jenni,2010,F,CA,6
548700,548701,Jeyla,2010,F,CA,6
548701,548702,Jocelynne,2010,F,CA,6
548702,548703,Jolette,2010,F,CA,6
548703,548704,Jonah,2010,F,CA,6
548704,548705,Jorja,2010,F,CA,6
548705,548706,Josey,2010,F,CA,6
548706,548707,Joycelyn,2010,F,CA,6
548707,548708,Juliann,2010,F,CA,6
548708,548709,Julieanna,2010,F,CA,6
548709,548710,Kaaliyah,2010,F,CA,6
548710,548711,Kaelin,2010,F,CA,6
548711,548712,Kaely,2010,F,CA,6
548712,548713,Kaileen,2010,F,CA,6
548713,548714,Kalyn,2010,F,CA,6
548714,548715,Kalyssa,2010,F,CA,6
548715,548716,Kamaya,2010,F,CA,6
548716,548717,Kamdyn,2010,F,CA,6
548717,548718,Kamia,2010,F,CA,6
548718,548719,Kandace,2010,F,CA,6
548719,548720,Kandice,2010,F,CA,6
548720,548721,Katana,2010,F,CA,6
548721,548722,Katty,2010,F,CA,6
548722,548723,Kealani,2010,F,CA,6
548723,548724,Kelis,2010,F,CA,6
548724,548725,Kelli,2010,F,CA,6
548725,548726,Kennedie,2010,F,CA,6
548726,548727,Keylee,2010,F,CA,6
548727,548728,Kherington,2010,F,CA,6
548728,548729,Khylee,2010,F,CA,6
548729,548730,Kiah,2010,F,CA,6
548730,548731,Kimani,2010,F,CA,6
548731,548732,Kiran,2010,F,CA,6
548732,548733,Kiyah,2010,F,CA,6
548733,548734,Kloie,2010,F,CA,6
548734,548735,Krislynn,2010,F,CA,6
548735,548736,Krystel,2010,F,CA,6
548736,548737,Kyleah,2010,F,CA,6
548737,548738,Kyli,2010,F,CA,6
548738,548739,Laasya,2010,F,CA,6
548739,548740,Larisa,2010,F,CA,6
548740,548741,Lavina,2010,F,CA,6
548741,548742,Laycee,2010,F,CA,6
548742,548743,Layna,2010,F,CA,6
548743,548744,Leilana,2010,F,CA,6
548744,548745,Leonna,2010,F,CA,6
548745,548746,Leonora,2010,F,CA,6
548746,548747,Lezly,2010,F,CA,6
548747,548748,Liahna,2010,F,CA,6
548748,548749,Lilibeth,2010,F,CA,6
548749,548750,Lindy,2010,F,CA,6
548750,548751,Ling,2010,F,CA,6
548751,548752,Lissandra,2010,F,CA,6
548752,548753,Lisseth,2010,F,CA,6
548753,548754,Liz,2010,F,CA,6
548754,548755,Lois,2010,F,CA,6
548755,548756,Lora,2010,F,CA,6
548756,548757,Lucciana,2010,F,CA,6
548757,548758,Lucine,2010,F,CA,6
548758,548759,Lula,2010,F,CA,6
548759,548760,Lya,2010,F,CA,6
548760,548761,Lyndsey,2010,F,CA,6
548761,548762,Macayla,2010,F,CA,6
548762,548763,Mackenzy,2010,F,CA,6
548763,548764,Madden,2010,F,CA,6
548764,548765,Madisen,2010,F,CA,6
548765,548766,Mahayla,2010,F,CA,6
548766,548767,Mahlia,2010,F,CA,6
548767,548768,Mailin,2010,F,CA,6
548768,548769,Maiyah,2010,F,CA,6
548769,548770,Maleiah,2010,F,CA,6
548770,548771,Manal,2010,F,CA,6
548771,548772,Maram,2010,F,CA,6
548772,548773,Mariely,2010,F,CA,6
548773,548774,Marly,2010,F,CA,6
548774,548775,Maryah,2010,F,CA,6
548775,548776,Maryelizabeth,2010,F,CA,6
548776,548777,Marylou,2010,F,CA,6
548777,548778,Mattea,2010,F,CA,6
548778,548779,Mattison,2010,F,CA,6
548779,548780,Mayela,2010,F,CA,6
548780,548781,Megha,2010,F,CA,6
548781,548782,Mei,2010,F,CA,6
548782,548783,Meira,2010,F,CA,6
548783,548784,Melaney,2010,F,CA,6
548784,548785,Meliza,2010,F,CA,6
548785,548786,Mellanie,2010,F,CA,6
548786,548787,Meztli,2010,F,CA,6
548787,548788,Miette,2010,F,CA,6
548788,548789,Mikah,2010,F,CA,6
548789,548790,Milagro,2010,F,CA,6
548790,548791,Mili,2010,F,CA,6
548791,548792,Miryam,2010,F,CA,6
548792,548793,Myleen,2010,F,CA,6
548793,548794,Nadeen,2010,F,CA,6
548794,548795,Nailani,2010,F,CA,6
548795,548796,Nalia,2010,F,CA,6
548796,548797,Nataley,2010,F,CA,6
548797,548798,Nathalee,2010,F,CA,6
548798,548799,Naydeen,2010,F,CA,6
548799,548800,Nayelie,2010,F,CA,6
548800,548801,Nayleen,2010,F,CA,6
548801,548802,Nelli,2010,F,CA,6
548802,548803,Nereida,2010,F,CA,6
548803,548804,Nerissa,2010,F,CA,6
548804,548805,Nethra,2010,F,CA,6
548805,548806,Nhi,2010,F,CA,6
548806,548807,Niara,2010,F,CA,6
548807,548808,Nidia,2010,F,CA,6
548808,548809,Niki,2010,F,CA,6
548809,548810,Nivea,2010,F,CA,6
548810,548811,Nohemi,2010,F,CA,6
548811,548812,Noora,2010,F,CA,6
548812,548813,Noya,2010,F,CA,6
548813,548814,Odessa,2010,F,CA,6
548814,548815,Perri,2010,F,CA,6
548815,548816,Persia,2010,F,CA,6
548816,548817,Portia,2010,F,CA,6
548817,548818,Pranavi,2010,F,CA,6
548818,548819,Radha,2010,F,CA,6
548819,548820,Rama,2010,F,CA,6
548820,548821,Ranya,2010,F,CA,6
548821,548822,Raychel,2010,F,CA,6
548822,548823,Reema,2010,F,CA,6
548823,548824,Reeya,2010,F,CA,6
548824,548825,Reign,2010,F,CA,6
548825,548826,Reva,2010,F,CA,6
548826,548827,Ripley,2010,F,CA,6
548827,548828,Risha,2010,F,CA,6
548828,548829,Rosita,2010,F,CA,6
548829,548830,Rowen,2010,F,CA,6
548830,548831,Royalty,2010,F,CA,6
548831,548832,Ryah,2010,F,CA,6
548832,548833,Ryanne,2010,F,CA,6
548833,548834,Sadee,2010,F,CA,6
548834,548835,Sakina,2010,F,CA,6
548835,548836,Saloni,2010,F,CA,6
548836,548837,Sapphire,2010,F,CA,6
548837,548838,Saryah,2010,F,CA,6
548838,548839,Satya,2010,F,CA,6
548839,548840,Scarleth,2010,F,CA,6
548840,548841,Seren,2010,F,CA,6
548841,548842,Shana,2010,F,CA,6
548842,548843,Shaniyah,2010,F,CA,6
548843,548844,Shantelle,2010,F,CA,6
548844,548845,Sharleen,2010,F,CA,6
